layer,level,class,id,metric,value,tf_id,dist
1,landscape,NA,NA,shdi,1.0734364238703713,94,100
1,landscape,NA,NA,frac_mn,1.1136231202174125,95,100
1,landscape,NA,NA,msidi,0.2780668708516251,95,100
1,landscape,NA,NA,para_mn,0.36226175836206964,95,100
1,landscape,NA,NA,shdi,0.4808786299212513,95,100
1,landscape,NA,NA,frac_mn,1.0678103192193609,96,100
1,landscape,NA,NA,msidi,0.4600288223925912,96,100
1,landscape,NA,NA,para_mn,0.39806077552377583,96,100
1,landscape,NA,NA,shdi,0.8201307058860703,96,100
1,landscape,NA,NA,frac_mn,1.1040346015712228,97,100
1,landscape,NA,NA,msidi,1.0977575405217144,97,100
1,landscape,NA,NA,para_mn,0.6583964398548612,97,100
1,landscape,NA,NA,shdi,1.311008390323563,97,100
1,landscape,NA,NA,frac_mn,1.0735105729255376,98,100
1,landscape,NA,NA,msidi,0.42649423562947125,98,100
1,landscape,NA,NA,para_mn,0.3420640134197915,98,100
1,landscape,NA,NA,shdi,0.694588065100749,98,100
1,landscape,NA,NA,frac_mn,1.0837789994272702,99,100
1,landscape,NA,NA,msidi,0.4331300317248663,99,100
1,landscape,NA,NA,para_mn,0.33051998650612757,99,100
1,landscape,NA,NA,shdi,0.562968954081705,99,100
1,landscape,NA,NA,frac_mn,1.08481230263991,100,100
1,landscape,NA,NA,msidi,1.1863629480022566,100,100
1,landscape,NA,NA,para_mn,0.30331371061233,100,100
1,landscape,NA,NA,shdi,1.260074155660339,100,100
1,landscape,NA,NA,frac_mn,1.0471115194590157,132,100
1,landscape,NA,NA,msidi,0.11357272400649794,132,100
1,landscape,NA,NA,para_mn,0.27530611154766776,132,100
1,landscape,NA,NA,shdi,0.2537714044769256,132,100
1,landscape,NA,NA,frac_mn,1.0237168884700962,133,100
1,landscape,NA,NA,msidi,-0,133,100
1,landscape,NA,NA,para_mn,0.025522904302654508,133,100
1,landscape,NA,NA,shdi,0,133,100
1,landscape,NA,NA,frac_mn,1.1107753007501024,134,100
1,landscape,NA,NA,msidi,0.8212762674274735,134,100
1,landscape,NA,NA,para_mn,0.4676117283626434,134,100
1,landscape,NA,NA,shdi,1.1569685180571099,134,100
1,landscape,NA,NA,frac_mn,1.18021611795252,135,100
1,landscape,NA,NA,msidi,1.1385468911600818,135,100
1,landscape,NA,NA,para_mn,0.5193432225076827,135,100
1,landscape,NA,NA,shdi,1.1943264314971145,135,100
1,landscape,NA,NA,frac_mn,1.2335030318779752,136,100
1,landscape,NA,NA,msidi,0.06490702108241368,136,100
1,landscape,NA,NA,para_mn,1.1044204019231076,136,100
1,landscape,NA,NA,shdi,0.14325140687226337,136,100
1,landscape,NA,NA,frac_mn,1.0237168884700962,137,100
1,landscape,NA,NA,msidi,-0,137,100
1,landscape,NA,NA,para_mn,0.025522904302654508,137,100
1,landscape,NA,NA,shdi,0,137,100
1,landscape,NA,NA,frac_mn,1.1380728800229136,138,100
1,landscape,NA,NA,msidi,0.8704074547628676,138,100
1,landscape,NA,NA,para_mn,0.647427236233884,138,100
1,landscape,NA,NA,shdi,1.0560050686963938,138,100
1,landscape,NA,NA,frac_mn,1.1288624793140205,139,100
1,landscape,NA,NA,msidi,0.8797741418907716,139,100
1,landscape,NA,NA,para_mn,0.31174094757000215,139,100
1,landscape,NA,NA,shdi,1.0824954655704158,139,100
1,landscape,NA,NA,frac_mn,1.13744624939571,140,100
1,landscape,NA,NA,msidi,0.32123729858824746,140,100
1,landscape,NA,NA,para_mn,0.23890357382454944,140,100
1,landscape,NA,NA,shdi,0.5389854471441303,140,100
1,landscape,NA,NA,frac_mn,1.070589835338962,141,100
1,landscape,NA,NA,msidi,1.254078861269572,141,100
1,landscape,NA,NA,para_mn,0.30977215784898854,141,100
1,landscape,NA,NA,shdi,1.36449082572845,141,100
1,landscape,NA,NA,frac_mn,1.0421327931312143,142,100
1,landscape,NA,NA,msidi,0.05640892721698839,142,100
1,landscape,NA,NA,para_mn,0.27183629020307265,142,100
1,landscape,NA,NA,shdi,0.13840581907123506,142,100
1,landscape,NA,NA,frac_mn,1.1422109321212208,143,100
1,landscape,NA,NA,msidi,1.022508693354384,143,100
1,landscape,NA,NA,para_mn,0.6072029458666636,143,100
1,landscape,NA,NA,shdi,1.2873309798270594,143,100
1,landscape,NA,NA,frac_mn,1.082693465605772,144,100
1,landscape,NA,NA,msidi,0.7624876269780776,144,100
1,landscape,NA,NA,para_mn,0.288028045636204,144,100
1,landscape,NA,NA,shdi,0.8308881055975469,144,100
1,landscape,NA,NA,frac_mn,1.131089308277152,145,100
1,landscape,NA,NA,msidi,0.5635935038910721,145,100
1,landscape,NA,NA,para_mn,0.6262046560770281,145,100
1,landscape,NA,NA,shdi,0.678468874151211,145,100
1,landscape,NA,NA,frac_mn,1.0829935956321368,146,100
1,landscape,NA,NA,msidi,1.0317880914015796,146,100
1,landscape,NA,NA,para_mn,0.2612218125843896,146,100
1,landscape,NA,NA,shdi,1.258264272888174,146,100
1,landscape,NA,NA,frac_mn,1.1205660146541843,147,100
1,landscape,NA,NA,msidi,0.6490727566364395,147,100
1,landscape,NA,NA,para_mn,0.10238978877809199,147,100
1,landscape,NA,NA,shdi,0.7900905887671446,147,100
1,landscape,NA,NA,frac_mn,1.1440623862906352,148,100
1,landscape,NA,NA,msidi,1.0771565932493319,148,100
1,landscape,NA,NA,para_mn,0.5584701553353841,148,100
1,landscape,NA,NA,shdi,1.2086655213206445,148,100
1,landscape,NA,NA,frac_mn,1.0927970387945702,149,100
1,landscape,NA,NA,msidi,1.3478106140703818,149,100
1,landscape,NA,NA,para_mn,0.2961292282865894,149,100
1,landscape,NA,NA,shdi,1.436668621953516,149,100
1,landscape,NA,NA,frac_mn,1.117838985122054,150,100
1,landscape,NA,NA,msidi,0.8163079909418194,150,100
1,landscape,NA,NA,para_mn,0.6100823620607237,150,100
1,landscape,NA,NA,shdi,0.9359684190748909,150,100
1,landscape,NA,NA,frac_mn,1.2134782324413032,151,100
1,landscape,NA,NA,msidi,0.49620183927290035,151,100
1,landscape,NA,NA,para_mn,0.7894693999812806,151,100
1,landscape,NA,NA,shdi,0.5799695233814337,151,100
1,landscape,NA,NA,frac_mn,1.0628335491728444,153,100
1,landscape,NA,NA,msidi,0.37607528324645917,153,100
1,landscape,NA,NA,para_mn,0.1764853711983078,153,100
1,landscape,NA,NA,shdi,0.6281416677983086,153,100
1,landscape,NA,NA,frac_mn,1.077312196576108,154,100
1,landscape,NA,NA,msidi,0.180816227284872,154,100
1,landscape,NA,NA,para_mn,0.21566644630401063,154,100
1,landscape,NA,NA,shdi,0.31702035320823646,154,100
1,landscape,NA,NA,frac_mn,1.0948735575676112,155,100
1,landscape,NA,NA,msidi,0.86772219013073415,155,100
1,landscape,NA,NA,para_mn,0.5017932072304996,155,100
1,landscape,NA,NA,shdi,1.1586918011938276,155,100
1,landscape,NA,NA,frac_mn,1.1516351746318867,156,100
1,landscape,NA,NA,msidi,0.30418232742923934,156,100
1,landscape,NA,NA,para_mn,1.287417913737452,156,100
1,landscape,NA,NA,shdi,0.48789299164911326,156,100
1,landscape,NA,NA,frac_mn,1.0574314165189378,161,100
1,landscape,NA,NA,msidi,0.24577185624991635,161,100
1,landscape,NA,NA,para_mn,0.2684265303819341,161,100
1,landscape,NA,NA,shdi,0.5099274082068915,161,100
1,landscape,NA,NA,frac_mn,1.07916939839198,164,100
1,landscape,NA,NA,msidi,0.42061450415619134,164,100
1,landscape,NA,NA,para_mn,0.39801544863715677,164,100
1,landscape,NA,NA,shdi,0.6722897338603374,164,100
1,landscape,NA,NA,frac_mn,1.1721662430004323,165,100
1,landscape,NA,NA,msidi,1.0322129582339334,165,100
1,landscape,NA,NA,para_mn,0.46431365260965396,165,100
1,landscape,NA,NA,shdi,1.0678031268589676,165,100
1,landscape,NA,NA,frac_mn,1.090791215027379,167,100
1,landscape,NA,NA,msidi,0.8703417108690107,167,100
1,landscape,NA,NA,para_mn,0.1825172294267929,167,100
1,landscape,NA,NA,shdi,0.9501633943909407,167,100
1,landscape,NA,NA,frac_mn,1.0903860140991777,168,100
1,landscape,NA,NA,msidi,0.6844440278161958,168,100
1,landscape,NA,NA,para_mn,0.19103743185579838,168,100
1,landscape,NA,NA,shdi,0.7314799316034394,168,100
1,landscape,NA,NA,frac_mn,1.093213949141848,170,100
1,landscape,NA,NA,msidi,0.7105167592420923,170,100
1,landscape,NA,NA,para_mn,0.513388402059083,170,100
1,landscape,NA,NA,shdi,1.0453794841513342,170,100
1,landscape,NA,NA,frac_mn,1.1594016040086599,171,100
1,landscape,NA,NA,msidi,0.7114655523707004,171,100
1,landscape,NA,NA,para_mn,0.5962405067403509,171,100
1,landscape,NA,NA,shdi,0.7488141707941065,171,100
1,landscape,NA,NA,frac_mn,1.1317896341613203,172,100
1,landscape,NA,NA,msidi,0.7236872005458911,172,100
1,landscape,NA,NA,para_mn,0.5930558776080711,172,100
1,landscape,NA,NA,shdi,0.9801127813882795,172,100
1,landscape,NA,NA,frac_mn,1.1062637425393866,174,100
1,landscape,NA,NA,msidi,0.9991643326632584,174,100
1,landscape,NA,NA,para_mn,0.41007350036197343,174,100
1,landscape,NA,NA,shdi,1.0948450620774262,174,100
1,landscape,NA,NA,frac_mn,1.127702893232831,175,100
1,landscape,NA,NA,msidi,1.0053921404519084,175,100
1,landscape,NA,NA,para_mn,0.19193864470179214,175,100
1,landscape,NA,NA,shdi,1.0518716285792835,175,100
1,landscape,NA,NA,frac_mn,1.154920216974848,176,100
1,landscape,NA,NA,msidi,0.16430624963230445,176,100
1,landscape,NA,NA,para_mn,0.4316332003789977,176,100
1,landscape,NA,NA,shdi,0.32394232569783477,176,100
1,landscape,NA,NA,frac_mn,1.101131999506146,177,100
1,landscape,NA,NA,msidi,0.07096033618970139,177,100
1,landscape,NA,NA,para_mn,0.6304296596511179,177,100
1,landscape,NA,NA,shdi,0.1750979826358268,177,100
1,landscape,NA,NA,frac_mn,1.0589574422130716,179,100
1,landscape,NA,NA,msidi,0.45046858802399625,179,100
1,landscape,NA,NA,para_mn,1.2051068069884225,179,100
1,landscape,NA,NA,shdi,0.5816719245046477,179,100
1,landscape,NA,NA,frac_mn,1.104778542795788,180,100
1,landscape,NA,NA,msidi,0.6482023635393254,180,100
1,landscape,NA,NA,para_mn,0.05375472303540833,180,100
1,landscape,NA,NA,shdi,0.6699826864852497,180,100
1,landscape,NA,NA,frac_mn,1.1139722677384525,181,100
1,landscape,NA,NA,msidi,0.984813566058511,181,100
1,landscape,NA,NA,para_mn,0.3828798759685134,181,100
1,landscape,NA,NA,shdi,1.1837188897337794,181,100
1,landscape,NA,NA,frac_mn,1.1123319292745202,182,100
1,landscape,NA,NA,msidi,1.3763344909672617,182,100
1,landscape,NA,NA,para_mn,0.6926555160209622,182,100
1,landscape,NA,NA,shdi,1.4846066079461244,182,100
1,landscape,NA,NA,frac_mn,1.1297455450360843,183,100
1,landscape,NA,NA,msidi,0.9541419038058998,183,100
1,landscape,NA,NA,para_mn,0.25879896766989574,183,100
1,landscape,NA,NA,shdi,1.0346751889517047,183,100
1,landscape,NA,NA,frac_mn,1.0938280157297142,184,100
1,landscape,NA,NA,msidi,1.0853182965162316,184,100
1,landscape,NA,NA,para_mn,0.9072556474029936,184,100
1,landscape,NA,NA,shdi,1.0917326050887604,184,100
1,landscape,NA,NA,frac_mn,1.0923634280921641,185,100
1,landscape,NA,NA,msidi,0.933767097104991,185,100
1,landscape,NA,NA,para_mn,0.4164603067685923,185,100
1,landscape,NA,NA,shdi,1.2332275566172175,185,100
1,landscape,NA,NA,frac_mn,1.1362513061202226,186,100
1,landscape,NA,NA,msidi,0.6815150926953354,186,100
1,landscape,NA,NA,para_mn,1.0891017935729446,186,100
1,landscape,NA,NA,shdi,0.6872857174898299,186,100
1,landscape,NA,NA,frac_mn,1.0911878323857462,187,100
1,landscape,NA,NA,msidi,0.9784331426791937,187,100
1,landscape,NA,NA,para_mn,0.19764124757659396,187,100
1,landscape,NA,NA,shdi,1.1066755259556338,187,100
1,landscape,NA,NA,frac_mn,1.068868570773448,188,100
1,landscape,NA,NA,msidi,0.566694532363101,188,100
1,landscape,NA,NA,para_mn,0.17133194239301108,188,100
1,landscape,NA,NA,shdi,0.82100041842738,188,100
1,landscape,NA,NA,frac_mn,1.1237319429139792,189,100
1,landscape,NA,NA,msidi,0.8146840544835688,189,100
1,landscape,NA,NA,para_mn,0.36603142231664176,189,100
1,landscape,NA,NA,shdi,0.9589797160926823,189,100
1,landscape,NA,NA,frac_mn,1.0706946015808576,190,100
1,landscape,NA,NA,msidi,0.6601879756431479,190,100
1,landscape,NA,NA,para_mn,0.10578130988139609,190,100
1,landscape,NA,NA,shdi,0.7214279032881243,190,100
1,landscape,NA,NA,frac_mn,1.0831764385320217,191,100
1,landscape,NA,NA,msidi,0.5861728787762147,191,100
1,landscape,NA,NA,para_mn,0.23078523661018951,191,100
1,landscape,NA,NA,shdi,0.7881576107538197,191,100
1,landscape,NA,NA,frac_mn,1.1388670814823285,192,100
1,landscape,NA,NA,msidi,0.5854983086668945,192,100
1,landscape,NA,NA,para_mn,0.6684597533503224,192,100
1,landscape,NA,NA,shdi,0.6369732047106118,192,100
1,landscape,NA,NA,frac_mn,1.1437845685514936,194,100
1,landscape,NA,NA,msidi,0.1361920023531721,194,100
1,landscape,NA,NA,para_mn,0.3808801379392776,194,100
1,landscape,NA,NA,shdi,0.2909013455236364,194,100
1,landscape,NA,NA,frac_mn,1.1443807737943323,195,100
1,landscape,NA,NA,msidi,0.31398642804782745,195,100
1,landscape,NA,NA,para_mn,0.31808672347556066,195,100
1,landscape,NA,NA,shdi,0.4656202267845074,195,100
1,landscape,NA,NA,frac_mn,1.153035194700094,196,100
1,landscape,NA,NA,msidi,0.6215814561323856,196,100
1,landscape,NA,NA,para_mn,0.2930983798540401,196,100
1,landscape,NA,NA,shdi,0.7882041610514886,196,100
1,landscape,NA,NA,frac_mn,1.0892174231036469,197,100
1,landscape,NA,NA,msidi,0.9020838868241058,197,100
1,landscape,NA,NA,para_mn,0.31945429098701933,197,100
1,landscape,NA,NA,shdi,1.120780618279188,197,100
1,landscape,NA,NA,frac_mn,1.1126098843216095,198,100
1,landscape,NA,NA,msidi,0.7484699905024026,198,100
1,landscape,NA,NA,para_mn,0.4863022177466428,198,100
1,landscape,NA,NA,shdi,1.0120845842892505,198,100
1,landscape,NA,NA,frac_mn,1.115840419615011,199,100
1,landscape,NA,NA,msidi,0.4885270728601853,199,100
1,landscape,NA,NA,para_mn,0.0599462646322626,199,100
1,landscape,NA,NA,shdi,0.5748758373979642,199,100
1,landscape,NA,NA,frac_mn,1.1062834314766623,202,100
1,landscape,NA,NA,msidi,0.9304169883180123,202,100
1,landscape,NA,NA,para_mn,0.6025747442176613,202,100
1,landscape,NA,NA,shdi,1.0951081150475919,202,100
1,landscape,NA,NA,frac_mn,1.0896893836089703,203,100
1,landscape,NA,NA,msidi,1.3662189698030514,203,100
1,landscape,NA,NA,para_mn,0.2508536316211477,203,100
1,landscape,NA,NA,shdi,1.425873752606305,203,100
1,landscape,NA,NA,frac_mn,1.059941295080035,204,100
1,landscape,NA,NA,msidi,0.2570785287618172,204,100
1,landscape,NA,NA,para_mn,0.2843796615382585,204,100
1,landscape,NA,NA,shdi,0.44759771737420306,204,100
1,landscape,NA,NA,frac_mn,1.083558478688004,205,100
1,landscape,NA,NA,msidi,0.9237814344590489,205,100
1,landscape,NA,NA,para_mn,0.1427892716463167,205,100
1,landscape,NA,NA,shdi,1.090586514052411,205,100
1,landscape,NA,NA,frac_mn,1.1263386159124893,206,100
1,landscape,NA,NA,msidi,1.4835778637251356,206,100
1,landscape,NA,NA,para_mn,0.5410045262186151,206,100
1,landscape,NA,NA,shdi,1.6322863881367966,206,100
1,landscape,NA,NA,frac_mn,1.1430742293452165,207,100
1,landscape,NA,NA,msidi,0.5621724302194088,207,100
1,landscape,NA,NA,para_mn,0.5662116662435169,207,100
1,landscape,NA,NA,shdi,0.7692267800578746,207,100
1,landscape,NA,NA,frac_mn,1.1496819206840716,208,100
1,landscape,NA,NA,msidi,0.7125470391058053,208,100
1,landscape,NA,NA,para_mn,0.506636534950732,208,100
1,landscape,NA,NA,shdi,0.8448263500209345,208,100
1,landscape,NA,NA,frac_mn,1.0904660215111703,209,100
1,landscape,NA,NA,msidi,0.38671916157151004,209,100
1,landscape,NA,NA,para_mn,0.2027623561905007,209,100
1,landscape,NA,NA,shdi,0.6603521875210149,209,100
1,landscape,NA,NA,frac_mn,1.1971007533464677,210,100
1,landscape,NA,NA,msidi,0.8285516762710081,210,100
1,landscape,NA,NA,para_mn,0.8315270050449046,210,100
1,landscape,NA,NA,shdi,0.9291472414094787,210,100
1,landscape,NA,NA,frac_mn,1.0237168884700403,211,100
1,landscape,NA,NA,msidi,-0,211,100
1,landscape,NA,NA,para_mn,0.02552290430264709,211,100
1,landscape,NA,NA,shdi,0,211,100
1,landscape,NA,NA,frac_mn,1.1092040877006135,212,100
1,landscape,NA,NA,msidi,0.9082883535753973,212,100
1,landscape,NA,NA,para_mn,0.41505643801742337,212,100
1,landscape,NA,NA,shdi,1.0248746415492738,212,100
1,landscape,NA,NA,frac_mn,1.124246402832826,214,100
1,landscape,NA,NA,msidi,0.16533458451180938,214,100
1,landscape,NA,NA,para_mn,0.08912173297855423,214,100
1,landscape,NA,NA,shdi,0.28627778842420354,214,100
1,landscape,NA,NA,frac_mn,1.119412619274811,215,100
1,landscape,NA,NA,msidi,1.320328698143252,215,100
1,landscape,NA,NA,para_mn,0.7626904563140905,215,100
1,landscape,NA,NA,shdi,1.4455025262787382,215,100
1,landscape,NA,NA,frac_mn,1.1134141832346822,216,100
1,landscape,NA,NA,msidi,0.7193981620004292,216,100
1,landscape,NA,NA,para_mn,0.22659455429768777,216,100
1,landscape,NA,NA,shdi,0.8618860929904608,216,100
1,landscape,NA,NA,frac_mn,1.0709949542341313,217,100
1,landscape,NA,NA,msidi,0.5818435030235654,217,100
1,landscape,NA,NA,para_mn,0.10890727933802283,217,100
1,landscape,NA,NA,shdi,0.6865595851103745,217,100
1,landscape,NA,NA,frac_mn,1.123309384197058,218,100
1,landscape,NA,NA,msidi,0.8898962866650316,218,100
1,landscape,NA,NA,para_mn,0.43407329429535474,218,100
1,landscape,NA,NA,shdi,0.9881587962810443,218,100
1,landscape,NA,NA,frac_mn,1.0893042759654605,219,100
1,landscape,NA,NA,msidi,0.7722904063742468,219,100
1,landscape,NA,NA,para_mn,0.24855886048837772,219,100
1,landscape,NA,NA,shdi,1.0952275604574704,219,100
1,landscape,NA,NA,frac_mn,1.0728607215133619,220,100
1,landscape,NA,NA,msidi,0.798264889672984,220,100
1,landscape,NA,NA,para_mn,0.8330718229351817,220,100
1,landscape,NA,NA,shdi,0.9156566596838669,220,100
1,landscape,NA,NA,frac_mn,1.1647574478040554,221,100
1,landscape,NA,NA,msidi,0.711095914585046,221,100
1,landscape,NA,NA,para_mn,0.705447261590134,221,100
1,landscape,NA,NA,shdi,0.821602417473956,221,100
1,landscape,NA,NA,frac_mn,1.1278476968340743,222,100
1,landscape,NA,NA,msidi,0.8966503172009279,222,100
1,landscape,NA,NA,para_mn,0.3225563222125198,222,100
1,landscape,NA,NA,shdi,0.9779060975910736,222,100
1,landscape,NA,NA,frac_mn,1.1828994975221165,224,100
1,landscape,NA,NA,msidi,0.8988770485871159,224,100
1,landscape,NA,NA,para_mn,0.6589589157224299,224,100
1,landscape,NA,NA,shdi,1.0971424432526575,224,100
1,landscape,NA,NA,frac_mn,1.1352155634709173,225,100
1,landscape,NA,NA,msidi,0.8480765968116727,225,100
1,landscape,NA,NA,para_mn,0.8278598005340031,225,100
1,landscape,NA,NA,shdi,0.9765434422163968,225,100
1,landscape,NA,NA,frac_mn,1.1331504913039343,226,100
1,landscape,NA,NA,msidi,0.7464967741078291,226,100
1,landscape,NA,NA,para_mn,0.8142186633801959,226,100
1,landscape,NA,NA,shdi,0.9140674569376761,226,100
1,landscape,NA,NA,frac_mn,1.064491734890748,227,100
1,landscape,NA,NA,msidi,0.18012942859638872,227,100
1,landscape,NA,NA,para_mn,0.3359556195759467,227,100
1,landscape,NA,NA,shdi,0.32555161757184203,227,100
1,landscape,NA,NA,frac_mn,1.185866903536952,228,100
1,landscape,NA,NA,msidi,0.45828105418059045,228,100
1,landscape,NA,NA,para_mn,0.6233930954242729,228,100
1,landscape,NA,NA,shdi,0.5542129825156609,228,100
1,landscape,NA,NA,frac_mn,1.105990466211575,229,100
1,landscape,NA,NA,msidi,0.8324133819503746,229,100
1,landscape,NA,NA,para_mn,0.4449004458201524,229,100
1,landscape,NA,NA,shdi,0.9098938275843913,229,100
1,landscape,NA,NA,frac_mn,1.0728431109642163,230,100
1,landscape,NA,NA,msidi,0.2985129015577764,230,100
1,landscape,NA,NA,para_mn,0.1541231820372775,230,100
1,landscape,NA,NA,shdi,0.45308163476314156,230,100
1,landscape,NA,NA,frac_mn,1.1067755988670693,232,100
1,landscape,NA,NA,msidi,0.6708101325931057,232,100
1,landscape,NA,NA,para_mn,0.40184086872507135,232,100
1,landscape,NA,NA,shdi,0.8352451219844765,232,100
1,landscape,NA,NA,frac_mn,1.1376290507021003,233,100
1,landscape,NA,NA,msidi,0.37080437162171964,233,100
1,landscape,NA,NA,para_mn,0.6628525895092542,233,100
1,landscape,NA,NA,shdi,0.575845665063055,233,100
1,landscape,NA,NA,frac_mn,1.0533046850900005,234,100
1,landscape,NA,NA,msidi,0.363345296755827,234,100
1,landscape,NA,NA,para_mn,0.2771454937206872,234,100
1,landscape,NA,NA,shdi,0.4825379250349957,234,100
1,landscape,NA,NA,frac_mn,1.1408952457999384,235,100
1,landscape,NA,NA,msidi,0.8382380915417186,235,100
1,landscape,NA,NA,para_mn,1.0152317537322093,235,100
1,landscape,NA,NA,shdi,0.9282928958667481,235,100
1,landscape,NA,NA,frac_mn,1.1006346873980926,236,100
1,landscape,NA,NA,msidi,0.8541305651365698,236,100
1,landscape,NA,NA,para_mn,0.2716505209235408,236,100
1,landscape,NA,NA,shdi,1.124471296582297,236,100
1,landscape,NA,NA,frac_mn,1.1062637425393866,237,100
1,landscape,NA,NA,msidi,0.9991643326632584,237,100
1,landscape,NA,NA,para_mn,0.41007350036197343,237,100
1,landscape,NA,NA,shdi,1.0948450620774262,237,100
1,landscape,NA,NA,frac_mn,1.1617748521592284,238,100
1,landscape,NA,NA,msidi,0.8287199043018979,238,100
1,landscape,NA,NA,para_mn,0.7167797669272895,238,100
1,landscape,NA,NA,shdi,0.9511849324144879,238,100
1,landscape,NA,NA,frac_mn,1.140858306520451,239,100
1,landscape,NA,NA,msidi,0.8064411157947469,239,100
1,landscape,NA,NA,para_mn,0.6455867000824408,239,100
1,landscape,NA,NA,shdi,0.8809243912562373,239,100
1,landscape,NA,NA,frac_mn,1.068644933172272,242,100
1,landscape,NA,NA,msidi,0.7704889803357056,242,100
1,landscape,NA,NA,para_mn,0.2173287483865459,242,100
1,landscape,NA,NA,shdi,0.8979090816644915,242,100
1,landscape,NA,NA,frac_mn,1.0591061656484733,243,100
1,landscape,NA,NA,msidi,1.0544562751740485,243,100
1,landscape,NA,NA,para_mn,0.09732198450520099,243,100
1,landscape,NA,NA,shdi,1.1118246118299058,243,100
1,landscape,NA,NA,frac_mn,1.102425615005551,244,100
1,landscape,NA,NA,msidi,1.223436283073464,244,100
1,landscape,NA,NA,para_mn,0.44447376614446504,244,100
1,landscape,NA,NA,shdi,1.337606379977106,244,100
1,landscape,NA,NA,frac_mn,1.1527979052495225,245,100
1,landscape,NA,NA,msidi,0.7368688318796404,245,100
1,landscape,NA,NA,para_mn,0.5658356883387226,245,100
1,landscape,NA,NA,shdi,0.9698009147654971,245,100
1,landscape,NA,NA,frac_mn,1.0826901937256035,246,100
1,landscape,NA,NA,msidi,0.7888190407030679,246,100
1,landscape,NA,NA,para_mn,0.2555759972160032,246,100
1,landscape,NA,NA,shdi,0.9483856895365548,246,100
1,landscape,NA,NA,frac_mn,1.138681668432105,247,100
1,landscape,NA,NA,msidi,0.9320300850511518,247,100
1,landscape,NA,NA,para_mn,0.41071281926044445,247,100
1,landscape,NA,NA,shdi,1.013423077384713,247,100
1,landscape,NA,NA,frac_mn,1.0903912811707595,248,100
1,landscape,NA,NA,msidi,0.8810242869939205,248,100
1,landscape,NA,NA,para_mn,0.2895767296761491,248,100
1,landscape,NA,NA,shdi,0.9954289971943172,248,100
1,landscape,NA,NA,frac_mn,1.0940624569299586,249,100
1,landscape,NA,NA,msidi,1.0397841875086558,249,100
1,landscape,NA,NA,para_mn,0.7863982643912826,249,100
1,landscape,NA,NA,shdi,1.0695786976838988,249,100
1,landscape,NA,NA,frac_mn,1.0905644236796204,250,100
1,landscape,NA,NA,msidi,0.6599230581110599,250,100
1,landscape,NA,NA,para_mn,0.18429056424994308,250,100
1,landscape,NA,NA,shdi,0.8264939299278578,250,100
1,landscape,NA,NA,frac_mn,1.1203353200258066,252,100
1,landscape,NA,NA,msidi,0.24061098648699175,252,100
1,landscape,NA,NA,para_mn,0.5872208438119886,252,100
1,landscape,NA,NA,shdi,0.4644292205163698,252,100
1,landscape,NA,NA,frac_mn,1.1681610829521212,253,100
1,landscape,NA,NA,msidi,0.9854748331187994,253,100
1,landscape,NA,NA,para_mn,0.598143068326319,253,100
1,landscape,NA,NA,shdi,1.1546814874967626,253,100
1,landscape,NA,NA,frac_mn,1.1483468001634896,254,100
1,landscape,NA,NA,msidi,0.9534809270645416,254,100
1,landscape,NA,NA,para_mn,0.41654889477824386,254,100
1,landscape,NA,NA,shdi,1.1530458641303571,254,100
1,landscape,NA,NA,frac_mn,1.1108747474102745,255,100
1,landscape,NA,NA,msidi,0.5668683282041175,255,100
1,landscape,NA,NA,para_mn,0.19289202734253272,255,100
1,landscape,NA,NA,shdi,0.7731930655042798,255,100
1,landscape,NA,NA,frac_mn,1.0981921400768164,256,100
1,landscape,NA,NA,msidi,0.5470172195764558,256,100
1,landscape,NA,NA,para_mn,0.21460196583445687,256,100
1,landscape,NA,NA,shdi,0.7547357458324209,256,100
1,landscape,NA,NA,frac_mn,1.0697368612873566,257,100
1,landscape,NA,NA,msidi,0.6789889323465331,257,100
1,landscape,NA,NA,para_mn,0.18688645900727935,257,100
1,landscape,NA,NA,shdi,0.7842575906444854,257,100
1,landscape,NA,NA,frac_mn,1.0944509969190686,258,100
1,landscape,NA,NA,msidi,1.0074070615241815,258,100
1,landscape,NA,NA,para_mn,0.38294380716550136,258,100
1,landscape,NA,NA,shdi,1.153227321914563,258,100
1,landscape,NA,NA,frac_mn,1.0987847228792398,259,100
1,landscape,NA,NA,msidi,1.2470118104586099,259,100
1,landscape,NA,NA,para_mn,0.6363293018365134,259,100
1,landscape,NA,NA,shdi,1.3391511735108579,259,100
1,landscape,NA,NA,frac_mn,1.1198891436818625,260,100
1,landscape,NA,NA,msidi,0.7541792025952895,260,100
1,landscape,NA,NA,para_mn,0.16517395640474625,260,100
1,landscape,NA,NA,shdi,0.9078294273539118,260,100
1,landscape,NA,NA,frac_mn,1.1250291312887568,261,100
1,landscape,NA,NA,msidi,0.9207636424247599,261,100
1,landscape,NA,NA,para_mn,0.24691006653254308,261,100
1,landscape,NA,NA,shdi,0.9994279777673765,261,100
1,landscape,NA,NA,frac_mn,1.1178685267999215,263,100
1,landscape,NA,NA,msidi,0.2940791806737401,263,100
1,landscape,NA,NA,para_mn,0.10336919426154398,263,100
1,landscape,NA,NA,shdi,0.4224395922436992,263,100
1,landscape,NA,NA,frac_mn,1.1203277130371119,264,100
1,landscape,NA,NA,msidi,1.0412478357974555,264,100
1,landscape,NA,NA,para_mn,0.4869320380778593,264,100
1,landscape,NA,NA,shdi,1.2082920950683094,264,100
