tf_id,NDVI_median,NDVI_sd,GBNDVI_median,GBNDVI_sd,EVI2_median,EVI2_sd,GLI_median,GLI_sd,MNDVI_median,MNDVI_sd,NDBI_median,NDBI_sd
282,0.35846578348161073,0.18857277592686242,0.11603569312816722,0.21011741744168097,0.184872968189071,0.11712661511922133,0.0422702295270467,0.05589904638484914,0.10667573481052314,0.16295739050685243,0.005879366731936096,0.12215610739947308
283,0.6039933838432383,0.18022547329209374,0.3718655798866405,0.18985940632531523,0.3381328881760135,0.13785231925491728,0.11158526952836063,0.081112242855240907,0.3548451776002869,0.17924531665914673,-0.17893361256083753,0.1365747234005947
284,0.4941953738339529,0.15889616266449016,0.27848425268351484,0.17200997258417078,0.2620855314942571,0.12938000758723178,0.08334435154411297,0.07265530770059084,0.23250026260439552,0.14876963642999302,-0.07536240524812665,0.12350197235189277
287,0.5371009019952887,0.2621615235286573,0.31122988938359436,0.33629285016579197,0.3345378527432511,0.17193631722893088,0.16826975932833244,0.06702079953491803,0.3929916720152795,0.12474468779307915,-0.1701287266290986,0.12180656173609652
288,0.7654734399678808,0.1864088251436485,0.5300933180903861,0.28434353028338016,0.5455296112491137,0.20838484718623648,0.2479469372540615,0.08313923319601414,0.5972780548905772,0.16448873693774113,-0.3630026393604999,0.18085118280105913
289,0.682919479755039,0.08376578709551642,0.5072317225351992,0.0882694714311775,0.39680589072354466,0.08485885338930677,0.13315584749548648,0.06368330445381414,0.44729966371800955,0.10380080407440764,-0.19818589210520854,0.10207180644735023
290,0.49083778892678526,0.21495687717676615,0.24720225797228573,0.2555065486491425,0.27165287709527164,0.1742147224121486,0.09664930311715692,0.08490149136350376,0.26560747233912285,0.2023447249250703,-0.11969391481525418,0.17460055972564426
292,0.5812673095212906,0.15177536345689252,0.3664308911792708,0.17411591317612057,0.2734278766938356,0.13612225147353574,0.11678585228801072,0.08893553527406602,0.3325284102343,0.1613117765597406,-0.13712247609492825,0.11763597499479736
298,0.21921348650157763,0.301706578794899,-0.06189530411092422,0.38323369604069046,0.1594209023074385,0.19395186049342425,0.09247567201892092,0.09291261637446145,0.1731228808086431,0.22754085865517013,-0.04282607043990795,0.19745373689175108
299,0.6872762888522903,0.10857527734196498,0.47130771153936557,0.11771008419349259,0.49612881017510113,0.10441815359713319,0.18396770564467332,0.056716378944669,0.3950940136572296,0.08728458198502351,-0.1404927355522782,0.058840050462296734
300,0.24818412301477474,0.1702010214479836,0.0026662829433655817,0.17961851564498943,0.1296564952691468,0.11445102708605898,0.021256881436934983,0.05384194068137595,0.030829534820721375,0.15514360757635018,0.06852586479866535,0.13330005708333306
